HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_960000-969999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_950000-959999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_940000-949999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_930000-939999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_920000-929999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_910000-919999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_900000-909999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_890000-899999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_880000-889999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_870000-879999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_840000-849999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_820000-829999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_810000-819999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_850000-859999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_860000-869999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_830000-839999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_790000-799999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_780000-789999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_770000-779999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_760000-769999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_750000-759999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_740000-749999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_730000-739999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_700000-709999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_660000-669999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_650000-659999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_620000-629999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_0-9999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_800000-809999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_720000-729999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_710000-719999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_690000-699999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_680000-689999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_670000-679999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_640000-649999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_630000-639999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_610000-619999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_600000-609999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_10000-19999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_590000-599999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_50000-59999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_60000-69999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_540000-549999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_70000-79999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_80000-89999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_90000-99999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_500000-509999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_110000-119999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_490000-499999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_120000-129999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_480000-489999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_150000-159999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_450000-459999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_440000-449999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_430000-439999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_420000-429999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_410000-419999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_400000-409999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_390000-399999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_380000-389999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_370000-379999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_360000-369999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_350000-359999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_340000-349999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_330000-339999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_320000-329999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_310000-319999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_300000-309999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_290000-299999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_280000-289999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_270000-279999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_260000-269999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_250000-259999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_240000-249999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_230000-239999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_220000-229999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_210000-219999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_200000-209999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_190000-199999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_180000-189999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_170000-179999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_160000-169999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_460000-469999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_140000-149999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_470000-479999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_130000-139999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_100000-109999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_510000-519999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_520000-529999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_530000-539999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_550000-559999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_560000-569999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_40000-49999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_570000-579999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_30000-39999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_580000-589999	none
HG02953	2	chr1-119747586-121609789	h2tg000099l:5797-1546467_20000-29999	none
