NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_270000-279999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_290000-299999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_300000-309999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_280000-289999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_310000-319999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_320000-329999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_330000-339999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_350000-359999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_360000-369999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_370000-379999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_380000-389999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_410000-419999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_420000-429999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_430000-439999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_450000-459999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1160000-1169999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1140000-1149999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_490000-499999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1130000-1139999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1690000-1699999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1770000-1776866	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1760000-1769999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1750000-1759999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1740000-1749999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1730000-1739999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1720000-1729999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1710000-1719999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1700000-1709999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1680000-1689999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1670000-1679999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1660000-1669999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1650000-1659999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1640000-1649999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1630000-1639999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1620000-1629999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1610000-1619999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1600000-1609999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1590000-1599999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1580000-1589999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1570000-1579999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1560000-1569999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1550000-1559999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1540000-1549999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1530000-1539999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1520000-1529999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1510000-1519999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1500000-1509999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1490000-1499999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1480000-1489999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1470000-1479999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1460000-1469999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1450000-1459999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1440000-1449999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1430000-1439999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1420000-1429999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1410000-1419999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1400000-1409999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1390000-1399999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1380000-1389999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1370000-1379999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1360000-1369999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1330000-1339999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1350000-1359999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1340000-1349999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1320000-1329999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1310000-1319999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1300000-1309999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1290000-1299999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1280000-1289999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1270000-1279999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1260000-1269999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1250000-1259999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1240000-1249999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_390000-399999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1230000-1239999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_400000-409999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1220000-1229999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1210000-1219999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1200000-1209999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1190000-1199999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_440000-449999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1180000-1189999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1170000-1179999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_460000-469999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_470000-479999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1150000-1159999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_480000-489999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_500000-509999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1120000-1129999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_510000-519999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1110000-1119999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_520000-529999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1100000-1109999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_560000-569999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_570000-579999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1050000-1059999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_580000-589999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1040000-1049999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_590000-599999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1030000-1039999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_600000-609999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1020000-1029999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_610000-619999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1010000-1019999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_620000-629999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1000000-1009999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_630000-639999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_990000-999999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_640000-649999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_650000-659999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_670000-679999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_680000-689999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_690000-699999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_700000-709999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_710000-719999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_720000-729999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_730000-739999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_740000-749999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_750000-759999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_760000-769999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_770000-779999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_780000-789999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_790000-799999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_800000-809999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_810000-819999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_820000-829999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_830000-839999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_840000-849999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_850000-859999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_860000-869999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_870000-879999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_880000-889999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_890000-899999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_900000-909999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_910000-919999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_920000-929999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_930000-939999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_940000-949999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_950000-959999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_960000-969999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_660000-669999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_970000-979999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_980000-989999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1060000-1069999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1070000-1079999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_550000-559999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1080000-1089999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_540000-549999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_1090000-1099999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_530000-539999	none
NA19983	2	chr1-119747586-121609789	h2tg000002l:983391-2760258_340000-349999	none
